day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
23,75,66,58,60,56,48,94,-,32,16,-,4,30.17,-,30.01,-,0.03,-,201805
24,73,66,59,59,54,48,77,-,46,16,-,1,30.18,-,30.01,-,0.39,-,201805
25,76,68,60,63,61,57,94,-,52,12,-,4,30.09,-,30.04,-,0.39,-,201805
26,81,70,60,63,60,57,94,-,41,15,-,4,30.14,-,30.09,-,0.00,-,201805
27,77,70,63,63,58,54,83,-,47,16,-,4,30.13,-,30.01,-,0.00,-,201805
28,84,72,61,64,60,57,88,-,37,13,-,2,30.08,-,30.01,-,0.00,-,201805
29,86,74,62,69,64,59,94,-,43,16,-,2,30.06,-,29.83,-,0.00,-,201805
30,79,70,61,64,62,60,100,-,46,11,-,1,29.97,-,29.86,-,0.00,-,201805
31,74,68,61,70,64,61,100,-,60,16,-,1,30.01,-,29.92,-,0.20,-,201805
1,71,64,56,63,59,55,100,-,69,15,-,2,30.06,-,29.98,-,0.04,-,201806
2,66,61,56,61,59,57,100,-,74,14,-,4,30.08,-,30.01,-,0.00,-,201806
3,73,65,57,64,60,57,95,-,56,13,-,4,30.1,-,30.01,-,0.00,-,201806
4,72,64,57,62,58,55,100,-,57,13,-,4,30.04,-,29.92,-,0.00,-,201806
5,68,62,55,57,53,51,94,-,52,15,-,6,30,-,29.95,-,0.00,-,201806
6,78,65,52,64,58,51,100,-,47,12,-,2,29.99,-,29.89,-,0.00,-,201806
7,82,69,56,64,61,56,100,-,35,12,-,1,29.98,-,29.92,-,0.00,-,201806
8,69,64,59,65,61,59,100,-,72,9,-,4,30.01,-,29.95,-,0.00,-,201806
9,74,68,61,61,60,57,94,-,53,14,-,4,29.99,-,29.92,-,0.00,-,201806
10,72,64,57,61,57,52,100,-,54,14,-,4,29.98,-,29.92,-,0.00,-,201806
11,70,62,54,57,54,51,94,-,50,16,-,2,29.98,-,29.89,-,0.00,-,201806
12,62,60,57,54,51,48,82,-,55,16,-,6,30.01,-,29.92,-,0.00,-,201806
13,65,59,53,52,48,45,82,-,43,16,-,4,30.07,-,30.01,-,0.00,-,201806
14,68,60,53,59,53,47,100,-,36,25,-,6,30.01,-,29.86,-,0.04,-,201806
15,73,62,52,59,55,51,100,-,36,12,-,0,30.02,-,29.98,-,0.00,-,201806
16,69,63,57,57,52,46,94,-,39,18,-,1,30,-,29.95,-,0.00,-,201806
17,66,61,56,55,52,50,88,-,48,18,-,7,30.08,-,29.92,-,0.00,-,201806
18,66,62,57,63,57,51,100,-,61,20,-,11,30.12,-,30.04,-,0.08,-,201806
19,72,66,59,61,58,55,88,-,57,16,-,4,30.23,-,30.09,-,0.00,-,201806
20,74,66,57,61,59,57,100,-,50,22,-,4,30.22,-,30.01,-,0.00,-,201806
21,61,57,53,60,48,40,94,-,43,28,-,4,30.27,-,29.98,-,0.00,-,201806
22,61,54,48,51,46,41,82,-,49,25,-,5,30.38,-,30.21,-,0.00,-,201806
23,66,56,47,54,49,42,88,-,39,13,-,4,30.38,-,30.24,-,0.00,-,201806
24,64,56,49,54,51,48,100,-,53,16,-,2,30.27,-,30.21,-,0.00,-,201806
25,69,62,53,57,54,52,94,-,52,14,-,4,30.32,-,30.24,-,0.00,-,201806
26,71,60,48,54,52,48,100,-,41,13,-,4,30.32,-,30.3,-,0.00,-,201806
27,73,64,54,61,55,52,94,-,51,15,-,5,30.33,-,30.21,-,0.00,-,201806
28,80,70,60,61,57,50,94,-,26,16,-,5,30.28,-,30.15,-,0.00,-,201806
29,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,-,0.00,-,201806
1,80,70,61,45,42,39,46,-,16,22,-,9,30.04,-,29.98,-,0.00,-,201807
2,77,67,57,50,44,39,59,-,19,18,-,9,30.08,-,29.98,-,0.00,-,201807
3,76,68,59,57,53,46,82,-,27,16,-,8,30.09,-,30.01,-,0.00,-,201807
4,78,68,57,57,55,52,88,-,37,11,-,2,30.04,-,29.92,-,0.00,-,201807
5,72,63,54,59,56,53,100,-,50,13,-,1,30.04,-,29.92,-,0.00,-,201807
6,76,67,58,59,56,46,94,-,37,10,-,2,30.21,-,30.04,-,0.00,-,201807
7,76,65,54,55,52,46,88,-,31,12,-,0,30.26,-,30.21,-,0.00,-,201807
8,75,65,55,57,53,50,94,-,32,15,-,0,30.3,-,30.24,-,0.00,-,201807
9,71,63,55,61,56,48,100,-,55,16,-,2,30.27,-,30.18,-,0.00,-,201807
10,71,64,56,61,53,48,95,-,39,18,-,4,30.19,-,30.04,-,0.02,-,201807
11,73,62,50,59,55,50,100,-,45,18,-,4,30.11,-,30.06,-,0.00,-,201807
12,73,65,57,59,57,55,100,-,45,15,-,4,30.15,-,30.06,-,0.00,-,201807
13,74,64,54,59,55,53,100,-,38,12,-,4,30.19,-,30.12,-,0.00,-,201807
14,75,64,52,57,54,50,95,-,33,11,-,0,30.18,-,30.09,-,0.00,-,201807
15,81,68,54,59,53,48,82,-,23,11,-,4,30.1,-,29.95,-,0.00,-,201807
16,84,72,60,58,53,50,82,-,22,13,-,2,29.99,-,29.86,-,0.00,-,201807
17,75,68,60,61,57,54,88,-,39,20,-,0,30.06,-,29.89,-,0.00,-,201807
18,76,66,55,58,55,50,94,-,36,13,-,2,30.1,-,30.04,-,0.00,-,201807
19,78,68,57,63,54,42,100,-,18,16,-,2,30.1,-,30.04,-,0.00,-,201807
20,77,66,55,59,55,51,94,-,32,16,-,2,30.05,-,29.89,-,0.00,-,201807
21,78,68,58,61,57,54,88,-,40,18,-,4,29.94,-,29.83,-,0.00,-,201807
22,79,68,57,61,57,51,100,-,31,16,-,1,30.02,-,29.92,-,0.00,-,201807
23,84,71,58,62,59,57,94,-,35,9,-,0,30.04,-,30.01,-,0.00,-,201807
24,86,74,62,66,61,53,100,-,29,16,-,0,30.01,-,29.92,-,0.00,-,201807
25,87,76,65,66,62,56,88,-,27,12,-,1,30.04,-,29.95,-,0.00,-,201807
26,94,82,69,68,64,59,83,-,25,11,-,4,30.02,-,29.89,-,0.00,-,201807
27,96,84,73,65,56,49,69,-,13,16,-,4,29.93,-,29.74,-,0.00,-,201807
28,78,71,62,68,58,39,94,-,21,29,-,2,29.9,-,29.68,-,0.04,-,201807
29,80,69,58,59,52,48,82,-,24,23,-,7,29.92,-,29.83,-,0.00,-,201807
30,84,75,66,65,62,58,83,-,38,22,-,2,30,-,29.89,-,0.00,-,201807
31,78,70,60,67,59,53,88,-,38,27,-,0,30.12,-,29.92,-,0.08,-,201807
1,78,65,52,61,55,50,100,-,31,12,-,0,30.19,-,30.12,-,0.00,-,201808
2,82,70,59,63,57,54,100,-,30,11,-,0,30.24,-,30.18,-,0.00,-,201808
3,86,72,59,64,59,51,94,-,22,14,-,0,30.24,-,30.12,-,0.00,-,201808
4,82,72,63,65,63,59,94,-,48,18,-,1,30.2,-,30.09,-,0.00,-,201808
5,78,69,60,62,58,52,94,-,35,12,-,4,30.25,-,30.12,-,0.00,-,201808
6,86,72,59,63,56,50,88,-,20,12,-,4,30.15,-,29.89,-,0.00,-,201808
7,92,76,61,64,59,52,94,-,18,10,-,0,29.91,-,29.68,-,0.08,-,201808
8,74,67,59,66,60,53,100,-,36,25,-,4,29.98,-,29.65,-,0.08,-,201808
9,73,64,54,65,57,52,95,-,43,38,-,1,29.98,-,29.65,-,0.16,-,201808
10,71,63,55,57,53,46,95,-,38,27,-,5,30.12,-,29.89,-,0.12,-,201808
11,68,60,53,54,50,48,94,-,41,20,-,2,30.2,-,30.06,-,0.02,-,201808
12,80,67,54,59,53,49,82,-,28,20,-,2,30.14,-,29.77,-,0.00,-,201808
13,72,68,63,63,61,58,94,-,64,16,-,2,29.77,-,29.65,-,0.04,-,201808
14,73,68,62,63,59,55,94,-,49,17,-,6,30.04,-,29.74,-,0.02,-,201808
15,75,68,61,65,61,57,94,-,59,18,-,5,30.08,-,30.01,-,0.00,-,201808
16,71,66,60,61,59,56,88,-,59,20,-,2,30.04,-,29.95,-,0.02,-,201808
17,71,64,57,61,55,50,100,-,39,13,-,0,30.14,-,29.95,-,0.02,-,201808
18,71,64,56,61,57,52,94,-,49,18,-,4,30.17,-,30.12,-,0.00,-,201808
19,74,68,61,64,60,58,94,-,57,20,-,7,30.17,-,30.04,-,0.00,-,201808
20,74,67,60,65,62,59,94,-,56,13,-,1,30.15,-,30.04,-,0.00,-,201808
21,77,68,59,65,62,58,100,-,51,9,-,0,30.16,-,30.06,-,0.00,-,201808
22,76,68,61,64,62,59,100,-,55,15,-,0,30.09,-,29.98,-,0.00,-,201808
23,72,66,57,64,61,54,100,-,59,22,-,4,29.99,-,29.8,-,0.03,-,201808
24,66,60,53,59,51,45,100,-,40,23,-,4,29.9,-,29.77,-,0.59,-,201808
25,64,57,50,53,50,46,100,-,51,20,-,2,29.98,-,29.74,-,0.24,-,201808
26,66,55,44,54,48,43,100,-,41,26,-,1,30.01,-,29.71,-,0.04,-,201808
27,68,62,55,63,56,52,100,-,52,24,-,6,30.01,-,29.62,-,0.00,-,201808
28,71,63,55,61,56,52,100,-,46,11,-,1,30.11,-,30.01,-,0.00,-,201808
29,67,59,51,60,56,52,100,-,62,15,-,0,30.02,-,29.86,-,0.16,-,201808
30,67,60,52,57,51,46,94,-,39,16,-,0,30.23,-,30.01,-,0.00,-,201808
31,65,56,48,54,50,48,100,-,45,9,-,0,30.27,-,30.18,-,0.00,-,201808
1,69,58,47,54,49,45,100,-,35,11,-,0,30.36,-,30.27,-,0.00,-,201809
2,72,60,49,57,52,48,100,-,40,13,-,1,30.36,-,30.18,-,0.00,-,201809
3,73,64,56,64,60,55,94,-,61,13,-,4,30.21,-,30.04,-,0.00,-,201809
4,77,71,65,68,65,63,100,-,64,10,-,2,30.07,-,30.01,-,0.00,-,201809
5,68,65,62,64,62,61,100,-,75,13,-,2,30.11,-,29.98,-,1.73,-,201809
6,65,61,57,64,60,55,100,-,80,13,-,2,30.01,-,29.86,-,0.31,-,201809
7,63,59,55,57,51,43,100,-,41,22,-,4,29.99,-,29.8,-,0.01,-,201809
8,64,57,50,55,51,48,94,-,51,20,-,7,30.09,-,29.98,-,0.00,-,201809
9,72,63,54,59,56,50,94,-,47,21,-,7,30.1,-,30.04,-,0.00,-,201809
10,66,62,58,61,57,54,100,-,61,18,-,6,30.18,-,30.06,-,0.00,-,201809
11,71,64,58,63,59,56,94,-,64,27,-,7,30.13,-,30.06,-,0.00,-,201809
12,62,58,55,64,56,49,100,-,65,16,-,1,30.22,-,30.04,-,0.01,-,201809
13,65,55,45,54,49,45,100,-,39,10,-,0,30.22,-,30.15,-,0.00,-,201809
14,67,56,45,55,49,45,98,-,45,21,-,1,30.18,-,30.09,-,0.00,-,201809
15,67,60,53,54,52,50,94,-,48,16,-,4,30.25,-,30.09,-,0.00,-,201809
16,70,60,50,55,52,50,94,-,48,16,-,2,30.24,-,30.06,-,0.00,-,201809
17,73,62,51,61,53,50,94,-,44,12,-,4,30.06,-,29.92,-,0.00,-,201809
18,74,66,59,61,55,48,83,-,52,25,-,8,29.96,-,29.77,-,0.00,-,201809
19,73,64,56,61,57,55,94,-,46,25,-,6,30.01,-,29.95,-,0.00,-,201809
20,71,66,60,61,59,57,94,-,55,21,-,6,29.99,-,29.71,-,0.00,-,201809
21,63,57,51,59,50,41,88,-,41,37,-,10,29.89,-,29.47,-,0.12,-,201809
22,61,56,50,52,48,43,100,-,52,23,-,2,30.06,-,29.92,-,0.16,-,201809
23,52,49,46,52,48,41,100,-,71,15,-,2,30.24,-,29.86,-,0.51,-,201809
24,60,52,43,46,42,37,93,-,36,21,-,2,30.63,-,30.27,-,0.00,-,201809
25,62,52,42,48,44,41,100,-,43,8,-,0,30.69,-,30.6,-,0.04,-,201809
26,65,54,43,53,47,41,88,-,49,20,-,1,30.6,-,30.42,-,0.00,-,201809
27,69,60,50,58,50,43,100,-,31,15,-,4,30.45,-,30.18,-,0.00,-,201809
28,60,54,46,55,46,39,94,-,43,15,-,1,30.45,-,30.15,-,0.00,-,201809
29,60,50,39,45,41,37,100,-,37,7,-,0,30.47,-,30.21,-,0.00,-,201809
30,62,50,39,50,43,37,93,-,48,15,-,0,30.21,-,29.98,-,0.01,-,201809
1,55,50,46,46,43,39,93,-,47,25,-,1,30.2,-,29.98,-,0.08,-,201810
2,62,54,45,56,48,43,100,-,51,23,-,2,30.18,-,29.95,-,0.08,-,201810
3,60,54,49,52,46,43,88,-,43,16,-,7,30.32,-,30.06,-,0.00,-,201810
4,64,58,51,58,55,52,100,-,67,17,-,4,30.31,-,30.18,-,0.00,-,201810
5,68,58,47,54,51,46,100,-,47,12,-,0,30.18,-,29.89,-,0.00,-,201810
6,67,56,46,57,52,46,100,-,57,17,-,1,29.9,-,29.74,-,0.00,-,201810
7,58,51,44,52,45,41,100,-,46,20,-,0,30.21,-,29.89,-,0.01,-,201810
8,61,52,42,51,47,41,100,-,49,16,-,1,30.2,-,30.09,-,0.00,-,201810
9,64,55,46,54,49,46,100,-,51,13,-,4,30.16,-,30.09,-,0.00,-,201810
10,73,59,45,59,51,44,100,-,43,13,-,2,30.13,-,29.86,-,0.00,-,201810
11,72,64,55,59,55,52,88,-,52,14,-,7,29.86,-,29.8,-,0.01,-,201810
12,71,64,56,61,58,55,94,-,48,20,-,9,30.06,-,29.83,-,0.00,-,201810
13,78,69,60,63,59,57,88,-,46,16,-,8,30.05,-,29.89,-,0.00,-,201810
14,74,66,58,57,55,53,82,-,41,18,-,4,29.88,-,29.71,-,0.00,-,201810
15,72,64,56,59,54,49,100,-,49,14,-,0,29.98,-,29.77,-,0.00,-,201810
16,73,62,52,58,55,52,100,-,39,9,-,1,30.06,-,29.98,-,0.00,-,201810
17,66,58,50,59,53,50,100,-,61,10,-,0,30.18,-,30.04,-,0.00,-,201810
18,60,54,49,55,49,46,100,-,55,14,-,0,30.32,-,30.18,-,0.00,-,201810
19,58,50,42,48,44,41,96,-,50,10,-,0,30.36,-,30.27,-,0.00,-,201810
20,61,50,39,52,46,39,100,-,59,9,-,0,30.47,-,30.33,-,0.00,-,201810
21,60,54,47,51,49,46,94,-,55,13,-,4,30.44,-,30.27,-,0.00,-,201810
22,59,52,44,55,46,37,100,-,42,14,-,0,30.55,-,30.3,-,0.00,-,201810
23,59,51,43,54,48,39,88,-,53,27,-,8,30.48,-,30.18,-,0.00,-,201810
24,61,58,55,56,54,52,100,-,72,25,-,4,30.28,-,30.18,-,0.01,-,201810
25,56,54,51,54,50,46,100,-,70,15,-,4,30.2,-,29.98,-,0.02,-,201810
26,54,49,44,52,47,39,100,-,61,18,-,4,29.97,-,29.65,-,0.08,-,201810
27,53,46,40,43,40,36,93,-,62,14,-,1,29.95,-,29.65,-,0.04,-,201810
28,46,41,36,36,32,29,87,-,42,18,-,7,30.09,-,29.95,-,0.00,-,201810
29,43,40,38,39,37,33,93,-,67,18,-,8,29.98,-,29.36,-,0.03,-,201810
30,50,44,39,47,40,37,100,-,73,27,-,6,29.53,-,29.09,-,0.28,-,201810
31,52,45,38,45,42,39,93,-,56,21,-,7,29.92,-,29.56,-,0.00,-,201810
1,54,50,46,50,45,41,100,-,59,16,-,9,29.85,-,29.71,-,0.12,-,201811
2,52,47,42,50,42,37,100,-,46,20,-,4,30.38,-,29.77,-,0.12,-,201811
3,51,42,34,43,39,34,100,-,62,14,-,2,30.38,-,30.15,-,0.00,-,201811
4,52,44,35,46,39,32,100,-,71,12,-,4,30.17,-,29.89,-,0.00,-,201811
5,50,46,41,48,45,41,100,-,85,12,-,4,29.89,-,29.68,-,0.00,-,201811
6,66,54,43,53,48,43,100,-,55,13,-,4,29.7,-,29.62,-,0.00,-,201811
7,55,50,46,50,47,44,94,-,65,20,-,9,29.83,-,29.65,-,0.02,-,201811
8,55,48,42,48,45,39,94,-,63,15,-,6,30.14,-,29.83,-,0.00,-,201811
9,52,46,41,48,45,39,93,-,75,16,-,8,30.04,-,29.65,-,0.00,-,201811
10,55,52,48,52,50,47,100,-,77,22,-,9,29.65,-,29.47,-,0.02,-,201811
11,56,51,46,50,49,45,100,-,71,21,-,8,29.83,-,29.5,-,0.16,-,201811
12,53,50,46,52,49,46,100,-,84,15,-,5,30.01,-,29.83,-,0.04,-,201811
13,56,51,46,48,47,45,100,-,64,23,-,9,30.33,-,30.01,-,0.00,-,201811
14,55,48,42,49,45,41,100,-,67,13,-,6,30.34,-,30.24,-,0.00,-,201811
15,54,46,39,46,42,39,100,-,67,10,-,4,30.28,-,30.21,-,0.00,-,201811
16,41,36,30,39,37,32,100,-,84,13,-,0,30.4,-,30.27,-,0.00,-,201811
17,46,40,34,37,35,30,93,-,59,16,-,6,30.48,-,30.39,-,0.00,-,201811
18,44,38,33,37,30,25,87,-,39,17,-,8,30.47,-,30.33,-,0.00,-,201811
19,44,42,39,39,36,32,87,-,69,22,-,14,30.35,-,30.01,-,0.01,-,201811
20,39,38,37,34,32,28,81,-,60,24,-,15,30.03,-,29.77,-,0.00,-,201811
