day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
30,78,68,59,61,59,55,100,-,38,12,-,0,29.96,-,29.89,-,0.08,-,201805
31,77,70,62,61,59,55,94,-,41,15,-,0,30.02,-,29.89,-,0.08,-,201805
1,70,66,61,61,59,57,94,-,58,10,-,1,30.15,-,30.01,-,0.16,-,201806
2,75,68,60,61,56,52,94,-,36,8,-,0,30.15,-,30.06,-,0.00,-,201806
3,78,68,58,59,56,53,94,-,31,12,-,2,30.12,-,29.95,-,0.01,-,201806
4,79,70,62,64,60,55,88,-,41,12,-,4,29.95,-,29.8,-,0.00,-,201806
5,72,66,60,63,60,59,94,-,64,12,-,4,29.92,-,29.83,-,0.16,-,201806
6,73,65,57,64,59,55,94,-,68,13,-,1,29.92,-,29.83,-,0.31,-,201806
7,78,70,61,63,59,55,100,-,40,8,-,1,30.01,-,29.92,-,0.00,-,201806
8,76,68,59,65,61,57,100,-,52,10,-,2,30,-,29.89,-,0.01,-,201806
9,74,66,58,64,61,57,94,-,62,9,-,2,29.97,-,29.89,-,0.00,-,201806
10,74,67,60,65,62,59,94,-,66,9,-,0,29.93,-,29.83,-,0.00,-,201806
11,70,66,62,66,63,60,94,-,78,10,-,2,29.89,-,29.77,-,0.12,-,201806
12,66,62,59,61,57,53,94,-,56,17,-,4,30.01,-,29.77,-,0.67,-,201806
13,64,57,50,52,49,48,94,-,48,13,-,2,30.1,-,30.01,-,0.00,-,201806
14,70,60,50,57,52,48,94,-,48,13,-,0,30.09,-,29.98,-,0.01,-,201806
15,76,66,57,57,53,50,88,-,33,9,-,0,30.07,-,30.01,-,0.00,-,201806
16,73,64,56,52,49,46,77,-,32,10,-,0,30.06,-,30.01,-,0.00,-,201806
17,69,63,57,52,49,46,77,-,35,12,-,4,30.15,-,30.04,-,0.00,-,201806
18,74,68,62,61,56,52,94,-,43,10,-,4,30.24,-,30.15,-,0.02,-,201806
19,76,69,62,61,58,55,88,-,47,9,-,2,30.32,-,30.24,-,0.00,-,201806
20,83,70,58,61,59,54,94,-,27,8,-,2,30.25,-,30.09,-,0.00,-,201806
21,68,62,55,61,51,39,88,-,30,15,-,0,30.36,-,30.09,-,0.00,-,201806
22,70,58,46,46,42,39,76,-,26,13,-,1,30.42,-,30.33,-,0.00,-,201806
23,71,60,48,48,44,41,82,-,30,13,-,2,30.41,-,30.27,-,0.00,-,201806
24,72,62,53,50,47,44,77,-,27,12,-,1,30.29,-,30.18,-,0.00,-,201806
25,75,64,54,55,52,48,82,-,38,13,-,4,30.27,-,30.21,-,0.00,-,201806
26,79,68,56,54,51,45,77,-,22,12,-,0,30.27,-,30.18,-,0.00,-,201806
27,82,70,57,59,55,50,82,-,31,13,-,2,30.21,-,30.09,-,0.00,-,201806
28,82,71,60,57,53,46,82,-,20,16,-,2,30.14,-,30.03,-,0.00,-,201806
29,71,0,71,52,52,52,50,-,50,8,-,8,30.06,-,30.06,-,0.00,-,201806
1,90,78,67,63,60,54,68,-,28,12,-,4,29.86,-,29.8,-,0.00,-,201807
2,86,76,66,63,54,48,60,-,24,14,-,2,29.93,-,29.83,-,0.00,-,201807
3,86,76,67,63,60,57,78,-,29,10,-,2,30.01,-,29.92,-,0.00,-,201807
4,86,76,65,63,59,52,83,-,23,14,-,1,30,-,29.86,-,0.00,-,201807
5,81,73,65,63,59,54,83,-,33,13,-,2,30.06,-,29.92,-,0.28,-,201807
6,85,73,61,57,54,48,77,-,22,8,-,2,30.19,-,30.06,-,0.00,-,201807
7,86,75,64,61,57,53,78,-,24,9,-,0,30.24,-,30.17,-,0.00,-,201807
8,86,75,64,59,57,54,78,-,27,13,-,0,30.24,-,30.18,-,0.00,-,201807
9,80,70,61,55,52,50,72,-,29,14,-,5,30.26,-,30.15,-,0.00,-,201807
10,72,66,60,57,50,45,77,-,33,13,-,5,30.19,-,30.12,-,0.00,-,201807
11,71,63,55,55,53,50,88,-,40,12,-,0,30.16,-,30.06,-,0.00,-,201807
12,78,67,56,56,54,52,82,-,34,9,-,2,30.13,-,30.06,-,0.00,-,201807
13,81,72,63,61,57,55,78,-,33,15,-,4,30.14,-,30.06,-,0.12,-,201807
14,86,74,62,59,56,54,77,-,28,9,-,2,30.13,-,30.01,-,0.00,-,201807
15,88,76,64,58,53,48,68,-,18,9,-,1,30.04,-,29.89,-,0.00,-,201807
16,74,70,65,55,54,53,64,-,38,8,-,2,29.96,-,29.92,-,0.00,-,201807
18,82,77,71,52,51,48,46,-,23,10,-,5,30.07,-,30.01,-,0.00,-,201807
19,86,73,60,54,50,48,72,-,19,12,-,2,30.07,-,29.98,-,0.00,-,201807
20,78,72,66,64,58,48,83,-,29,10,-,2,29.99,-,29.89,-,0.12,-,201807
21,77,70,62,61,57,52,88,-,35,10,-,2,29.99,-,29.89,-,0.00,-,201807
22,82,72,61,58,55,52,77,-,25,7,-,0,30.04,-,29.98,-,0.00,-,201807
23,86,75,64,57,56,54,73,-,23,9,-,0,30.09,-,30.01,-,0.00,-,201807
9,68,64,60,57,54,52,88,-,59,14,-,5,30.13,-,29.95,-,0.00,-,201808
10,73,64,55,52,48,41,82,-,23,15,-,2,30.24,-,30.12,-,0.00,-,201808
11,77,67,57,55,51,46,88,-,24,12,-,0,30.29,-,30.15,-,0.00,-,201808
12,87,72,56,55,50,48,77,-,18,15,-,2,30.15,-,29.77,-,0.04,-,201808
13,75,70,64,63,58,54,88,-,38,18,-,2,29.92,-,29.74,-,0.04,-,201808
14,77,69,61,59,56,54,83,-,36,10,-,4,30.15,-,29.92,-,0.00,-,201808
15,77,68,60,59,56,54,82,-,35,8,-,0,30.19,-,30.09,-,0.00,-,201808
16,87,72,57,61,57,54,94,-,24,18,-,0,30.09,-,29.89,-,0.02,-,201808
17,77,68,60,60,53,46,88,-,26,12,-,5,30.21,-,30.01,-,0.02,-,201808
18,77,65,53,54,51,48,88,-,33,8,-,0,30.27,-,30.18,-,0.00,-,201808
19,83,69,55,61,55,52,94,-,27,9,-,0,30.25,-,30.12,-,0.00,-,201808
20,75,71,67,63,61,59,83,-,49,9,-,0,30.18,-,30.12,-,0.00,-,201808
21,80,72,64,63,60,59,83,-,40,7,-,0,30.18,-,30.06,-,0.00,-,201808
22,86,74,61,63,60,59,94,-,32,8,-,2,30.1,-,29.98,-,0.00,-,201808
23,79,70,61,61,59,56,94,-,42,12,-,2,30.04,-,29.92,-,0.16,-,201808
24,69,63,57,63,50,41,88,-,30,14,-,5,30.06,-,29.98,-,0.16,-,201808
25,68,61,54,52,45,39,88,-,24,16,-,1,30.07,-,29.92,-,0.02,-,201808
26,74,60,45,52,43,36,87,-,20,17,-,0,30.09,-,29.86,-,0.00,-,201808
27,73,66,59,60,54,48,88,-,35,14,-,2,30.09,-,29.86,-,0.00,-,201808
28,80,65,50,54,50,46,88,-,24,7,-,2,30.13,-,29.92,-,0.00,-,201808
29,72,66,60,63,57,50,94,-,50,17,-,2,30.15,-,29.83,-,0.39,-,201808
30,69,63,57,57,54,50,94,-,43,6,-,1,30.23,-,30.15,-,0.00,-,201808
31,71,64,56,55,50,48,82,-,34,8,-,4,30.24,-,30.15,-,0.00,-,201808
1,72,60,48,48,45,39,87,-,23,10,-,1,30.31,-,30.24,-,0.00,-,201809
2,75,62,49,47,45,43,82,-,23,12,-,2,30.28,-,30.09,-,0.00,-,201809
3,75,64,52,54,51,46,88,-,35,13,-,0,30.12,-,30.03,-,0.00,-,201809
4,69,64,59,63,58,52,94,-,54,8,-,2,30.06,-,30.04,-,0.00,-,201809
5,78,71,64,63,61,59,94,-,45,12,-,2,30.07,-,29.98,-,0.00,-,201809
6,70,64,59,61,57,49,88,-,45,12,-,2,30.03,-,29.95,-,0.03,-,201809
7,69,62,54,57,47,41,94,-,25,10,-,0,30.13,-,29.98,-,0.00,-,201809
8,74,60,47,49,46,41,87,-,27,9,-,0,30.17,-,30.09,-,0.00,-,201809
9,84,66,49,57,49,45,82,-,18,9,-,1,30.15,-,30.06,-,0.00,-,201809
10,77,67,57,57,53,46,94,-,25,9,-,0,30.27,-,30.15,-,0.00,-,201809
11,84,68,53,55,52,49,88,-,20,13,-,0,30.27,-,30.15,-,0.00,-,201809
12,82,68,54,59,55,52,94,-,27,12,-,0,30.19,-,30.09,-,0.00,-,201809
13,64,62,59,59,56,53,94,-,63,10,-,1,30.19,-,30.12,-,0.04,-,201809
14,71,60,50,54,47,41,94,-,24,10,-,0,30.24,-,30.15,-,0.00,-,201809
15,72,59,46,52,46,43,93,-,30,7,-,0,30.33,-,30.24,-,0.01,-,201809
16,77,62,47,48,46,41,87,-,25,6,-,0,30.24,-,30.09,-,0.00,-,201809
17,84,66,48,50,46,39,88,-,19,13,-,0,30.12,-,29.89,-,0.00,-,201809
18,76,68,60,63,56,46,83,-,47,14,-,0,30.04,-,29.86,-,0.00,-,201809
19,78,70,62,61,56,53,88,-,33,16,-,1,30.12,-,30.01,-,0.00,-,201809
20,78,68,57,57,55,53,88,-,34,17,-,0,30.12,-,29.86,-,0.00,-,201809
21,66,62,57,59,48,37,88,-,31,20,-,6,30.19,-,29.77,-,0.08,-,201809
22,66,59,52,57,45,41,77,-,33,16,-,4,30.23,-,29.98,-,0.02,-,201809
23,72,62,51,66,58,43,94,-,63,24,-,6,30.36,-,29.86,-,0.31,-,201809
24,62,54,45,45,41,36,87,-,27,10,-,4,30.64,-,30.36,-,0.00,-,201809
25,63,52,41,41,39,36,87,-,32,16,-,2,30.66,-,30.54,-,0.00,-,201809
26,69,55,41,43,38,35,81,-,18,8,-,1,30.57,-,30.45,-,0.00,-,201809
27,78,60,41,50,43,37,87,-,20,6,-,0,30.48,-,30.21,-,0.00,-,201809
28,66,57,48,54,49,43,94,-,52,18,-,0,30.36,-,30.18,-,0.00,-,201809
29,64,54,45,43,38,33,76,-,20,17,-,2,30.39,-,30.15,-,0.00,-,201809
30,64,50,37,43,38,33,93,-,25,13,-,0,30.17,-,30.04,-,0.00,-,201809
1,61,54,48,45,39,31,72,-,23,15,-,2,30.35,-,30.09,-,0.00,-,201810
2,61,55,49,57,46,36,100,-,47,14,-,2,30.35,-,30.21,-,0.02,-,201810
3,67,61,55,58,53,48,94,-,42,12,-,2,30.39,-,30.24,-,0.00,-,201810
4,69,60,52,50,48,45,82,-,33,8,-,1,30.38,-,30.18,-,0.00,-,201810
5,76,60,45,50,47,42,93,-,26,10,-,2,30.2,-,29.92,-,0.00,-,201810
6,73,61,49,52,49,41,87,-,31,17,-,0,29.92,-,29.71,-,0.00,-,201810
7,58,54,50,56,52,46,94,-,61,14,-,0,30.19,-,29.77,-,0.04,-,201810
8,65,54,44,46,43,37,93,-,27,8,-,0,30.23,-,30.15,-,0.00,-,201810
9,74,58,42,54,46,37,88,-,41,9,-,0,30.19,-,30.06,-,0.00,-,201810
10,77,64,50,55,52,48,100,-,30,20,-,2,30.08,-,29.77,-,0.01,-,201810
11,78,69,60,57,55,48,82,-,25,18,-,1,29.92,-,29.77,-,0.08,-,201810
12,78,68,59,61,58,56,94,-,40,18,-,2,30.09,-,29.92,-,0.00,-,201810
13,80,70,59,59,56,54,88,-,31,14,-,1,30.09,-,29.89,-,0.00,-,201810
14,80,69,58,55,52,50,82,-,28,17,-,0,29.88,-,29.68,-,0.00,-,201810
15,80,71,59,52,47,41,63,-,18,17,-,4,29.96,-,29.71,-,0.00,-,201810
16,77,67,57,51,48,46,72,-,25,7,-,0,30.09,-,29.95,-,0.00,-,201810
17,69,60,51,55,52,48,94,-,47,9,-,0,30.14,-,30.04,-,0.00,-,201810
18,67,60,52,54,51,48,88,-,52,15,-,4,30.2,-,30.12,-,0.00,-,201810
19,64,56,48,52,49,46,94,-,54,10,-,4,30.31,-,30.18,-,0.00,-,201810
20,62,53,44,46,45,41,93,-,42,10,-,2,30.46,-,30.3,-,0.00,-,201810
21,64,52,39,47,42,37,100,-,34,7,-,0,30.44,-,30.3,-,0.00,-,201810
22,59,54,48,54,47,41,100,-,48,15,-,1,30.58,-,30.33,-,0.01,-,201810
23,63,50,38,48,42,36,93,-,36,12,-,0,30.58,-,30.39,-,0.00,-,201810
24,61,54,46,54,51,45,100,-,68,8,-,0,30.42,-,30.33,-,0.00,-,201810
25,60,54,48,54,48,45,88,-,48,8,-,0,30.31,-,30.06,-,0.00,-,201810
26,58,52,44,46,43,39,87,-,44,13,-,0,30.09,-,29.8,-,0.03,-,201810
27,50,42,35,39,36,33,100,-,43,9,-,0,29.9,-,29.8,-,0.00,-,201810
28,45,42,39,37,34,30,93,-,47,21,-,7,29.86,-,29.8,-,0.00,-,201810
29,42,40,37,36,33,30,81,-,55,16,-,8,29.82,-,29.27,-,0.00,-,201810
30,52,45,38,45,38,33,93,-,41,22,-,5,29.77,-,29.21,-,0.12,-,201810
31,52,44,35,48,41,34,94,-,61,12,-,4,29.83,-,29.74,-,0.02,-,201810
1,55,50,46,50,45,41,94,-,63,14,-,4,29.98,-,29.71,-,0.16,-,201811
2,54,44,35,45,39,32,100,-,39,8,-,0,30.44,-,29.98,-,0.00,-,201811
3,51,40,29,38,32,28,100,-,30,6,-,0,30.45,-,30.15,-,0.00,-,201811
4,55,44,34,45,39,32,100,-,55,8,-,2,30.15,-,29.77,-,0.00,-,201811
5,68,56,45,50,46,43,93,-,36,15,-,4,29.77,-,29.62,-,0.00,-,201811
6,67,59,51,50,47,43,88,-,39,21,-,2,29.7,-,29.62,-,0.00,-,201811
7,56,52,49,50,46,41,94,-,61,17,-,10,29.93,-,29.62,-,0.12,-,201811
8,55,48,42,45,43,41,93,-,54,13,-,2,30.17,-,29.95,-,0.00,-,201811
9,59,50,40,48,44,39,93,-,53,18,-,2,29.95,-,29.65,-,0.01,-,201811
10,55,53,51,52,49,45,94,-,62,22,-,7,29.65,-,29.56,-,0.12,-,201811
11,55,53,51,52,49,46,94,-,72,21,-,4,29.86,-,29.59,-,0.20,-,201811
12,54,52,50,51,49,46,100,-,73,9,-,1,30.11,-,29.83,-,0.16,-,201811
13,60,52,42,48,45,41,94,-,48,15,-,2,30.41,-,30.12,-,0.00,-,201811
14,58,48,39,48,44,37,100,-,58,9,-,4,30.42,-,30.21,-,0.01,-,201811
15,49,46,42,48,46,42,100,-,89,9,-,4,30.25,-,30.18,-,0.01,-,201811
16,44,42,41,48,44,39,100,-,92,12,-,4,30.31,-,30.24,-,0.00,-,201811
17,47,40,32,39,35,30,100,-,59,14,-,0,30.31,-,30.21,-,0.00,-,201811
18,47,40,34,34,30,28,81,-,39,15,-,4,30.26,-,30.09,-,0.00,-,201811
19,43,38,32,34,28,21,81,-,52,17,-,6,30.12,-,29.74,-,0.01,-,201811
20,37,35,33,34,33,30,93,-,62,13,-,2,29.75,-,29.59,-,0.08,-,201811
