day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
24,75,68,62,64,60,55,94,-,45,12,-,0,30.08,-,30.01,-,0.00,-,201805
25,77,70,63,61,55,49,83,-,28,28,-,5,30.02,-,29.92,-,0.00,-,201805
26,74,69,64,63,61,58,94,-,49,25,-,7,29.99,-,29.92,-,0.03,-,201805
27,73,70,67,63,60,57,78,-,54,24,-,8,29.98,-,29.86,-,0.00,-,201805
28,74,70,66,65,63,58,88,-,60,15,-,4,30,-,29.89,-,0.00,-,201805
29,74,70,66,65,63,59,94,-,52,20,-,2,30,-,29.92,-,0.04,-,201805
30,74,70,64,63,61,58,88,-,58,14,-,0,29.96,-,29.89,-,0.00,-,201805
31,74,68,61,64,59,55,88,-,46,12,-,2,30.12,-,29.95,-,0.00,-,201805
1,76,70,64,64,61,58,88,-,47,10,-,1,30.13,-,30.06,-,0.00,-,201806
2,75,70,64,63,61,57,88,-,53,9,-,0,30.12,-,30.01,-,0.00,-,201806
3,70,66,62,64,62,59,100,-,70,18,-,0,30.05,-,29.89,-,1.34,-,201806
4,73,66,59,65,61,57,100,-,64,15,-,1,29.95,-,29.83,-,0.00,-,201806
5,75,69,63,68,63,59,94,-,60,14,-,1,29.87,-,29.8,-,0.00,-,201806
6,73,66,59,64,60,57,94,-,53,20,-,1,29.99,-,29.86,-,0.28,-,201806
7,75,68,62,63,60,57,88,-,52,12,-,1,30.01,-,29.95,-,0.08,-,201806
8,75,68,61,66,62,59,94,-,60,14,-,0,30.01,-,29.92,-,0.00,-,201806
9,78,71,64,67,62,57,94,-,39,10,-,0,29.96,-,29.89,-,0.00,-,201806
10,83,75,67,66,59,55,78,-,31,20,-,1,29.93,-,29.8,-,0.00,-,201806
11,80,74,69,66,63,57,83,-,35,24,-,1,29.87,-,29.77,-,0.00,-,201806
12,83,76,68,66,59,51,88,-,26,22,-,2,29.89,-,29.8,-,0.00,-,201806
13,88,76,64,64,56,52,78,-,20,18,-,2,29.92,-,29.83,-,0.00,-,201806
14,77,71,65,66,59,52,83,-,33,17,-,1,29.98,-,29.89,-,0.00,-,201806
15,78,70,62,63,57,52,78,-,35,14,-,0,30.01,-,29.95,-,0.02,-,201806
16,77,71,65,66,61,56,83,-,50,16,-,0,30.04,-,29.98,-,0.02,-,201806
17,78,72,67,67,62,55,88,-,43,10,-,0,30.15,-,30.04,-,0.00,-,201806
18,79,72,66,66,61,57,83,-,38,14,-,1,30.15,-,30.09,-,0.00,-,201806
19,81,74,66,65,60,54,78,-,32,16,-,1,30.18,-,30.09,-,0.00,-,201806
20,82,75,68,68,62,58,88,-,37,12,-,1,30.12,-,30.06,-,0.00,-,201806
21,83,76,69,68,61,57,83,-,34,13,-,1,30.09,-,30.01,-,0.00,-,201806
22,83,78,73,72,65,55,83,-,36,14,-,2,30.06,-,30.01,-,0.00,-,201806
23,78,75,71,70,62,55,83,-,38,12,-,0,30.11,-,30.04,-,0.00,-,201806
24,80,75,70,63,59,53,69,-,29,13,-,2,30.09,-,30.01,-,0.00,-,201806
25,81,76,71,64,61,54,78,-,33,16,-,0,30.06,-,29.98,-,0.00,-,201806
26,80,76,73,70,64,57,83,-,35,10,-,1,30.09,-,30.04,-,0.00,-,201806
27,83,76,70,70,67,63,88,-,48,20,-,0,30.08,-,29.92,-,0.00,-,201806
28,83,77,71,73,68,64,89,-,54,15,-,0,29.97,-,29.83,-,0.01,-,201806
29,71,0,71,64,64,64,78,-,78,4,-,4,29.86,-,29.86,-,0.00,-,201806
1,82,75,68,72,68,57,89,-,53,13,-,2,29.86,-,29.8,-,0.00,-,201807
2,82,77,72,73,70,66,89,-,57,12,-,0,29.96,-,29.8,-,0.00,-,201807
3,85,79,73,73,71,68,89,-,56,13,-,1,30.01,-,29.95,-,0.00,-,201807
4,84,76,69,73,67,60,83,-,46,13,-,2,30.01,-,29.89,-,0.00,-,201807
5,83,79,75,68,66,58,78,-,44,20,-,1,30.1,-,29.95,-,0.00,-,201807
6,83,78,73,70,66,55,78,-,37,14,-,2,30.14,-,30.09,-,0.00,-,201807
7,83,78,73,72,69,66,83,-,51,20,-,1,30.14,-,30.04,-,0.00,-,201807
8,87,80,72,72,64,55,89,-,23,15,-,2,30.11,-,30.04,-,0.00,-,201807
9,86,80,73,75,68,55,84,-,41,22,-,0,30.07,-,29.97,-,0.00,-,201807
10,85,79,73,75,69,64,89,-,41,18,-,0,30.05,-,29.95,-,0.00,-,201807
11,86,80,73,72,68,64,83,-,46,12,-,0,30,-,29.92,-,0.00,-,201807
12,84,78,72,68,64,59,78,-,33,18,-,1,30.04,-,29.92,-,0.00,-,201807
13,87,79,71,68,61,55,73,-,25,15,-,1,30.06,-,30.01,-,0.00,-,201807
14,87,79,71,70,62,55,74,-,35,14,-,1,30.04,-,29.95,-,0.00,-,201807
15,85,78,72,75,67,54,89,-,35,12,-,1,30,-,29.89,-,0.00,-,201807
16,83,77,71,75,69,57,94,-,36,21,-,0,29.99,-,29.8,-,0.63,-,201807
17,85,79,73,73,67,58,89,-,36,15,-,2,30.07,-,30.01,-,0.00,-,201807
18,85,78,71,73,69,63,89,-,37,12,-,1,30.04,-,29.92,-,0.00,-,201807
19,84,78,72,73,68,61,83,-,49,13,-,1,30.01,-,29.92,-,0.00,-,201807
20,86,78,69,72,66,61,78,-,33,12,-,2,29.98,-,29.83,-,0.00,-,201807
21,84,80,75,72,65,58,83,-,36,18,-,0,29.98,-,29.89,-,0.00,-,201807
22,81,76,70,70,66,63,94,-,50,20,-,1,30.03,-,29.92,-,0.01,-,201807
23,84,76,68,73,68,63,89,-,52,18,-,4,30.04,-,29.95,-,0.00,-,201807
24,85,79,73,73,71,68,89,-,54,16,-,1,29.98,-,29.91,-,0.00,-,201807
25,88,80,71,68,64,57,83,-,32,13,-,2,29.99,-,29.92,-,0.00,-,201807
26,88,80,73,73,64,54,89,-,31,16,-,1,29.95,-,29.86,-,0.00,-,201807
27,86,80,73,73,68,59,83,-,48,21,-,2,29.95,-,29.86,-,0.00,-,201807
28,86,80,73,73,71,64,89,-,55,17,-,2,29.98,-,29.86,-,0.00,-,201807
29,86,80,75,75,72,69,89,-,53,16,-,1,29.97,-,29.89,-,0.00,-,201807
30,87,82,76,75,72,69,89,-,48,9,-,0,30,-,29.95,-,0.00,-,201807
31,89,82,74,73,70,64,83,-,43,10,-,0,30.01,-,29.95,-,0.00,-,201807
1,93,84,75,72,67,62,78,-,27,14,-,1,30.04,-,29.98,-,0.00,-,201808
2,92,85,78,73,68,61,74,-,26,13,-,2,30.06,-,30.01,-,0.00,-,201808
3,95,86,78,73,67,59,70,-,22,10,-,2,30.04,-,29.98,-,0.00,-,201808
4,98,89,80,79,69,61,84,-,24,16,-,4,30.04,-,29.98,-,0.00,-,201808
5,97,88,80,77,68,59,79,-,21,14,-,0,30.01,-,29.95,-,0.00,-,201808
6,90,84,78,79,71,64,84,-,43,10,-,1,30.01,-,29.92,-,0.00,-,201808
7,90,84,78,77,74,71,84,-,51,16,-,0,29.98,-,29.89,-,0.00,-,201808
8,88,83,78,75,72,62,89,-,47,13,-,2,29.99,-,29.89,-,0.00,-,201808
9,90,82,75,77,71,61,89,-,48,20,-,0,30.11,-,29.92,-,0.08,-,201808
10,84,78,71,66,63,59,83,-,33,13,-,0,30.24,-,30.09,-,0.00,-,201808
11,83,77,71,70,64,59,78,-,40,12,-,2,30.24,-,30.09,-,0.00,-,201808
12,87,81,75,77,71,58,84,-,34,21,-,0,30.12,-,29.95,-,0.00,-,201808
13,86,80,74,73,68,58,89,-,34,16,-,1,29.96,-,29.86,-,0.03,-,201808
14,83,77,71,70,68,63,94,-,44,17,-,4,30.06,-,29.95,-,0.08,-,201808
15,85,79,73,70,66,57,83,-,37,15,-,1,30.08,-,30.01,-,0.00,-,201808
16,86,80,73,73,70,67,83,-,50,18,-,2,30.05,-,29.92,-,0.00,-,201808
17,85,77,69,72,66,62,88,-,47,24,-,1,30.08,-,29.95,-,0.08,-,201808
18,83,74,66,66,61,57,83,-,33,15,-,2,30.13,-,30.06,-,0.00,-,201808
19,87,78,70,70,63,60,73,-,32,16,-,4,30.13,-,30.06,-,0.00,-,201808
20,88,80,71,72,65,60,78,-,31,16,-,0,30.09,-,30.01,-,0.00,-,201808
21,89,81,73,72,66,63,78,-,31,13,-,2,30.04,-,29.95,-,0.00,-,201808
22,90,82,73,72,64,57,78,-,24,12,-,1,30.02,-,29.98,-,0.00,-,201808
23,86,80,73,73,67,60,78,-,41,16,-,0,30.03,-,29.95,-,0.00,-,201808
24,87,80,72,68,65,61,78,-,31,13,-,2,30.01,-,29.95,-,0.00,-,201808
25,80,76,71,68,62,51,83,-,34,16,-,0,30.01,-,29.95,-,0.00,-,201808
26,81,74,68,68,63,58,78,-,44,15,-,0,30.04,-,29.95,-,0.00,-,201808
27,84,78,71,73,69,64,83,-,55,14,-,2,30.05,-,29.98,-,0.00,-,201808
28,85,78,72,73,71,68,88,-,53,23,-,1,30.06,-,29.92,-,0.00,-,201808
29,86,80,75,75,70,66,89,-,50,18,-,2,30.09,-,29.95,-,0.08,-,201808
30,85,78,71,72,66,59,78,-,46,18,-,4,30.1,-,30.06,-,0.00,-,201808
31,79,74,69,72,68,64,100,-,55,17,-,0,30.13,-,30.04,-,1.97,-,201808
1,79,75,71,68,66,64,83,-,52,14,-,0,30.12,-,30.06,-,0.04,-,201809
2,82,76,71,70,65,56,83,-,35,14,-,2,30.09,-,29.95,-,0.00,-,201809
3,84,78,73,73,70,66,94,-,55,14,-,1,29.99,-,29.83,-,0.08,-,201809
4,82,78,73,75,71,68,94,-,58,15,-,0,29.95,-,29.86,-,0.04,-,201809
5,81,75,69,72,68,61,88,-,53,13,-,5,29.99,-,29.89,-,0.00,-,201809
6,81,74,66,72,66,60,100,-,54,15,-,2,29.97,-,29.83,-,0.01,-,201809
7,81,74,66,70,65,61,94,-,50,13,-,2,30.06,-,29.95,-,0.01,-,201809
8,82,76,69,70,67,64,88,-,49,9,-,1,30.11,-,30.04,-,0.01,-,201809
9,82,76,69,70,68,66,88,-,50,13,-,4,30.15,-,30.06,-,0.00,-,201809
10,78,74,69,68,65,63,83,-,55,12,-,0,30.23,-,30.09,-,0.00,-,201809
11,84,76,68,68,65,59,88,-,34,12,-,0,30.27,-,30.18,-,0.00,-,201809
12,82,76,69,73,67,63,88,-,52,18,-,2,30.23,-,30.06,-,0.02,-,201809
13,82,74,66,70,67,63,94,-,52,17,-,2,30.11,-,30.04,-,0.02,-,201809
14,83,76,69,70,67,61,88,-,44,14,-,1,30.11,-,30.04,-,0.00,-,201809
15,80,76,71,68,65,60,83,-,43,12,-,0,30.17,-,30.09,-,0.00,-,201809
16,82,76,69,70,68,64,88,-,48,9,-,0,30.18,-,30.09,-,0.01,-,201809
17,78,73,68,70,67,64,94,-,65,10,-,2,30.16,-,30.04,-,0.00,-,201809
18,79,74,68,70,67,64,94,-,60,15,-,0,30.09,-,30.01,-,0.20,-,201809
19,81,74,68,70,68,64,94,-,53,12,-,0,30.16,-,30.06,-,0.00,-,201809
20,85,77,69,72,68,64,94,-,47,15,-,4,30.16,-,30.04,-,0.00,-,201809
21,84,76,69,73,67,59,89,-,48,20,-,0,30.13,-,29.98,-,0.00,-,201809
22,83,77,71,73,69,64,89,-,42,18,-,1,30.19,-,30.12,-,0.00,-,201809
23,83,77,71,73,70,66,94,-,57,21,-,0,30.2,-,30.09,-,0.00,-,201809
24,79,75,71,70,67,63,88,-,56,13,-,0,30.21,-,30.09,-,0.04,-,201809
25,78,71,64,64,56,46,78,-,26,25,-,5,30.34,-,30.21,-,0.00,-,201809
26,77,73,69,61,58,55,69,-,38,28,-,13,30.48,-,30.33,-,0.00,-,201809
27,75,67,59,62,57,54,82,-,43,12,-,2,30.48,-,30.24,-,0.00,-,201809
28,80,70,60,67,60,54,88,-,45,20,-,2,30.25,-,30.01,-,0.00,-,201809
29,81,72,64,67,60,54,78,-,38,18,-,0,30.07,-,29.98,-,0.00,-,201809
30,80,73,66,68,62,57,83,-,54,17,-,1,30.07,-,29.98,-,0.00,-,201809
1,77,70,64,66,57,46,83,-,39,20,-,2,30.07,-,29.98,-,0.00,-,201810
2,74,66,59,54,43,34,60,-,19,21,-,2,30.16,-,30.04,-,0.00,-,201810
3,78,68,59,60,48,39,68,-,22,15,-,4,30.19,-,30.12,-,0.00,-,201810
4,77,68,59,61,55,50,72,-,40,14,-,0,30.19,-,30.09,-,0.00,-,201810
5,77,68,60,65,58,52,78,-,44,14,-,0,30.15,-,30.03,-,0.00,-,201810
6,78,70,62,66,62,57,88,-,54,17,-,0,30.06,-,29.92,-,0.00,-,201810
7,70,64,59,69,57,46,88,-,43,18,-,1,30.04,-,29.83,-,0.04,-,201810
8,71,65,59,58,53,50,88,-,39,14,-,0,30.07,-,29.98,-,0.12,-,201810
9,71,66,60,65,59,52,94,-,63,26,-,5,30.01,-,29.89,-,0.08,-,201810
10,74,68,62,68,63,59,94,-,71,18,-,4,29.91,-,29.77,-,0.12,-,201810
11,77,70,62,68,64,59,94,-,64,17,-,1,30.05,-,29.86,-,0.00,-,201810
12,77,70,62,70,65,59,94,-,69,10,-,0,30.22,-,30.06,-,0.00,-,201810
13,77,72,68,71,67,66,94,-,71,8,-,0,30.2,-,30.01,-,0.04,-,201810
14,78,71,64,68,66,64,100,-,59,24,-,0,30.01,-,29.65,-,0.00,-,201810
15,74,68,62,67,60,55,100,-,51,28,-,2,29.88,-,29.62,-,0.55,-,201810
16,73,66,59,61,57,54,88,-,53,15,-,4,30.06,-,29.89,-,0.00,-,201810
17,73,66,60,62,58,55,88,-,55,18,-,4,30.05,-,29.92,-,0.00,-,201810
18,73,66,60,65,60,57,94,-,62,25,-,4,29.95,-,29.83,-,0.24,-,201810
19,74,69,64,65,61,55,94,-,53,26,-,1,30.07,-,29.86,-,0.12,-,201810
20,74,68,63,64,61,57,100,-,48,18,-,2,30.22,-,30.06,-,0.20,-,201810
21,74,67,60,64,60,57,94,-,50,16,-,0,30.23,-,30.04,-,0.00,-,201810
22,73,66,60,61,58,52,88,-,39,15,-,0,30.26,-,30.04,-,0.00,-,201810
23,73,65,57,58,54,48,94,-,41,16,-,0,30.33,-,30.24,-,0.00,-,201810
24,77,67,57,58,52,48,77,-,36,18,-,1,30.26,-,30.04,-,0.00,-,201810
25,73,65,57,60,53,48,82,-,37,15,-,0,30.08,-,30.01,-,0.00,-,201810
26,73,64,55,64,56,48,88,-,49,13,-,2,30.02,-,29.8,-,0.00,-,201810
27,61,57,51,61,55,48,94,-,75,15,-,0,29.83,-,29.5,-,0.55,-,201810
28,55,52,48,51,45,41,94,-,61,16,-,0,29.57,-,29.44,-,0.31,-,201810
29,59,52,44,42,36,32,76,-,33,21,-,4,29.52,-,29.27,-,0.00,-,201810
30,63,52,41,52,41,32,94,-,31,13,-,0,29.77,-,29.5,-,0.20,-,201810
31,64,58,51,57,51,43,98,-,42,25,-,1,29.78,-,29.62,-,0.55,-,201810
1,64,56,48,51,48,45,99,-,43,16,-,2,30.07,-,29.74,-,0.39,-,201811
2,67,58,48,50,47,43,88,-,34,15,-,0,30.15,-,30.04,-,0.00,-,201811
3,66,57,48,51,46,43,88,-,35,17,-,1,30.15,-,30.04,-,0.00,-,201811
4,70,60,50,56,48,41,82,-,41,16,-,0,30.04,-,29.8,-,0.00,-,201811
5,67,60,53,59,53,50,88,-,60,23,-,0,29.79,-,29.59,-,0.02,-,201811
6,62,56,50,52,46,41,88,-,41,18,-,4,29.93,-,29.65,-,0.01,-,201811
7,67,58,48,54,48,43,82,-,36,17,-,0,30.07,-,29.86,-,0.00,-,201811
8,64,58,51,56,51,46,94,-,61,10,-,0,30.15,-,29.98,-,0.00,-,201811
9,62,58,53,58,52,45,100,-,62,15,-,0,29.98,-,29.83,-,0.67,-,201811
10,66,58,49,57,50,43,88,-,49,18,-,1,29.98,-,29.86,-,0.00,-,201811
11,71,62,53,63,56,50,100,-,57,12,-,0,30.01,-,29.92,-,0.00,-,201811
12,68,62,55,64,59,55,100,-,75,16,-,0,30.14,-,30.01,-,0.00,-,201811
13,70,64,58,62,58,54,94,-,66,21,-,6,30.31,-,30.15,-,0.00,-,201811
14,67,63,59,64,59,54,95,-,75,15,-,5,30.31,-,30.18,-,0.00,-,201811
15,68,62,57,65,60,55,100,-,83,17,-,2,30.18,-,30.09,-,2.36,-,201811
16,63,59,55,60,56,54,97,-,77,13,-,5,30.2,-,30.12,-,0.00,-,201811
17,62,58,55,57,52,46,88,-,51,16,-,5,30.14,-,29.98,-,0.00,-,201811
18,59,56,53,54,51,48,94,-,66,23,-,7,29.98,-,29.8,-,0.02,-,201811
19,60,56,51,54,49,45,95,-,54,22,-,5,29.77,-,29.53,-,0.24,-,201811
20,61,56,50,55,50,45,94,-,74,15,-,0,29.63,-,29.53,-,0.01,-,201811
