day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
24,78,68,59,66,61,57,100,-,51,14,-,0,30.09,-,30.01,-,0.00,-,201805
25,69,64,59,63,59,55,100,-,73,9,-,0,30.12,-,30.04,-,0.00,-,201805
26,78,64,51,63,57,52,100,-,47,7,-,1,30.18,-,30.12,-,0.00,-,201805
27,80,68,57,64,60,55,100,-,51,12,-,1,30.15,-,30.06,-,0.00,-,201805
28,82,71,60,64,62,57,94,-,51,16,-,2,30.12,-,30.06,-,0.00,-,201805
29,82,74,66,66,62,57,88,-,42,18,-,4,30.09,-,29.98,-,0.00,-,201805
30,78,70,62,63,58,55,88,-,44,16,-,6,30.06,-,29.98,-,0.00,-,201805
31,84,72,59,61,58,54,88,-,42,15,-,4,30.01,-,29.95,-,0.00,-,201805
1,78,70,62,66,61,57,94,-,57,14,-,2,30.04,-,29.95,-,0.00,-,201806
2,78,70,62,61,59,55,94,-,47,18,-,6,30.06,-,29.98,-,0.00,-,201806
3,82,74,66,61,58,55,73,-,39,14,-,2,30.06,-,29.95,-,0.00,-,201806
4,82,70,59,63,59,55,94,-,39,15,-,1,29.98,-,29.77,-,0.00,-,201806
5,84,70,57,63,60,55,94,-,42,13,-,1,29.86,-,29.77,-,0.00,-,201806
6,80,70,60,63,60,57,100,-,51,17,-,1,30.01,-,29.86,-,0.00,-,201806
7,75,68,62,64,62,59,94,-,65,10,-,1,30.06,-,29.98,-,0.00,-,201806
8,82,72,62,66,64,59,94,-,54,14,-,2,30.01,-,29.86,-,0.00,-,201806
9,77,70,62,66,63,61,94,-,61,34,-,1,29.92,-,29.8,-,0.00,-,201806
10,84,72,59,66,62,57,94,-,42,9,-,1,29.89,-,29.8,-,0.00,-,201806
11,86,75,64,66,63,61,94,-,43,13,-,1,29.89,-,29.71,-,0.00,-,201806
12,84,74,64,68,63,59,94,-,42,20,-,4,29.77,-,29.68,-,0.00,-,201806
13,75,67,59,63,59,54,100,-,61,18,-,2,29.83,-,29.68,-,0.00,-,201806
14,66,62,59,55,52,50,82,-,56,21,-,15,29.95,-,29.83,-,0.00,-,201806
15,73,66,59,54,51,50,72,-,44,16,-,7,30.01,-,29.95,-,0.00,-,201806
16,80,72,64,57,54,52,64,-,39,13,-,7,29.98,-,29.92,-,0.00,-,201806
17,82,71,60,57,55,52,77,-,37,18,-,4,29.98,-,29.95,-,0.00,-,201806
18,82,75,68,59,54,46,64,-,30,23,-,2,30.12,-,29.98,-,0.00,-,201806
19,84,73,62,54,53,50,68,-,32,16,-,7,30.21,-,30.12,-,0.00,-,201806
20,86,74,62,59,56,54,73,-,33,9,-,2,30.21,-,30.06,-,0.00,-,201806
21,89,76,64,66,60,50,83,-,26,23,-,1,30.06,-,29.8,-,0.00,-,201806
22,66,60,53,50,42,37,72,-,35,24,-,5,30.15,-,29.98,-,0.00,-,201806
23,68,60,53,46,43,36,72,-,30,21,-,7,30.18,-,30.09,-,0.00,-,201806
24,68,62,55,50,46,43,77,-,40,18,-,4,30.12,-,30.04,-,0.00,-,201806
25,69,61,53,52,49,46,94,-,46,13,-,6,30.15,-,30.06,-,0.00,-,201806
26,73,65,57,57,52,46,94,-,41,15,-,5,30.15,-,30.09,-,0.00,-,201806
27,75,65,55,59,54,50,100,-,41,21,-,6,30.12,-,30.04,-,0.00,-,201806
28,73,65,57,64,60,55,100,-,64,17,-,8,30.04,-,29.86,-,0.00,-,201806
29,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,-,0.00,-,201806
1,69,63,53,45,41,39,62,-,33,13,-,4,30.09,-,30.04,-,0.00,-,201807
2,73,60,46,50,45,39,87,-,35,13,-,1,30.09,-,29.98,-,0.00,-,201807
3,80,65,50,55,50,45,88,-,32,10,-,1,30.06,-,29.98,-,0.00,-,201807
4,84,70,57,55,52,43,88,-,26,14,-,1,30.01,-,29.95,-,0.00,-,201807
5,87,74,60,64,58,54,83,-,33,32,-,2,29.95,-,29.8,-,0.00,-,201807
6,75,70,64,63,60,59,94,-,61,21,-,2,30.04,-,29.86,-,0.00,-,201807
7,78,71,64,63,53,41,94,-,30,18,-,6,30.09,-,30.01,-,0.00,-,201807
8,77,68,59,54,49,41,60,-,39,12,-,2,30.06,-,30.04,-,0.00,-,201807
9,80,70,60,57,54,52,72,-,39,16,-,4,30.06,-,29.98,-,0.00,-,201807
10,78,70,62,63,59,55,94,-,44,16,-,1,30.01,-,29.92,-,0.00,-,201807
11,71,66,60,61,57,50,100,-,49,17,-,1,30.01,-,29.95,-,0.00,-,201807
12,78,66,53,55,52,50,88,-,39,16,-,1,30.04,-,29.98,-,0.00,-,201807
13,82,71,60,59,55,52,72,-,39,17,-,6,30.06,-,30.04,-,0.00,-,201807
14,84,70,57,59,56,52,88,-,35,15,-,4,30.09,-,30.01,-,0.00,-,201807
15,84,72,59,59,55,50,88,-,30,9,-,1,30.04,-,29.92,-,0.00,-,201807
16,80,70,60,61,57,52,83,-,41,16,-,1,29.95,-,29.83,-,0.00,-,201807
17,82,74,66,63,58,55,78,-,39,26,-,2,29.86,-,29.8,-,0.00,-,201807
18,82,74,66,61,56,52,78,-,37,28,-,1,29.92,-,29.83,-,0.00,-,201807
19,84,76,68,57,54,50,68,-,30,18,-,4,29.98,-,29.92,-,0.00,-,201807
20,84,73,62,61,57,55,77,-,39,13,-,2,29.98,-,29.89,-,0.00,-,201807
21,86,75,64,64,61,57,100,-,43,15,-,1,29.92,-,29.77,-,0.00,-,201807
22,73,68,64,64,63,61,100,-,65,16,-,4,29.89,-,29.83,-,0.00,-,201807
23,82,72,62,64,61,57,94,-,42,18,-,9,29.95,-,29.86,-,0.00,-,201807
24,84,76,68,63,59,55,73,-,37,14,-,2,29.98,-,29.86,-,0.00,-,201807
25,84,75,66,63,59,52,78,-,42,17,-,6,29.95,-,29.89,-,0.00,-,201807
26,84,74,64,66,62,57,83,-,45,20,-,2,29.98,-,29.89,-,0.00,-,201807
27,86,76,66,66,63,61,88,-,43,13,-,1,29.95,-,29.83,-,0.00,-,201807
28,86,76,66,68,65,63,94,-,48,10,-,0,29.89,-,29.8,-,0.00,-,201807
29,87,78,69,66,63,59,83,-,43,16,-,1,29.98,-,29.89,-,0.00,-,201807
30,89,79,69,66,63,57,83,-,33,15,-,1,30.01,-,29.95,-,0.00,-,201807
31,89,78,68,66,63,59,83,-,38,15,-,4,30.04,-,29.95,-,0.00,-,201807
1,87,78,69,70,65,63,94,-,43,15,-,2,30.06,-,30.01,-,0.00,-,201808
2,87,78,68,73,68,63,100,-,43,9,-,1,30.12,-,30.06,-,0.00,-,201808
3,91,80,68,68,65,59,94,-,36,12,-,1,30.12,-,30.04,-,0.00,-,201808
4,89,78,66,68,63,55,94,-,31,9,-,2,30.06,-,29.98,-,0.00,-,201808
5,89,78,66,68,64,59,88,-,40,17,-,2,30.04,-,29.98,-,0.00,-,201808
6,86,75,64,66,61,55,94,-,37,10,-,1,30.09,-,29.98,-,0.00,-,201808
7,87,76,64,66,62,57,83,-,48,15,-,1,30.04,-,29.92,-,0.00,-,201808
8,91,80,68,66,64,61,88,-,36,17,-,1,29.98,-,29.92,-,0.00,-,201808
9,93,80,66,68,64,61,83,-,36,21,-,2,30.04,-,29.95,-,0.00,-,201808
10,84,73,62,64,61,57,94,-,42,25,-,1,30.24,-,29.98,-,0.00,-,201808
11,80,71,62,61,57,50,88,-,36,15,-,7,30.21,-,30.12,-,0.00,-,201808
12,84,72,59,57,52,45,77,-,32,16,-,2,30.15,-,29.95,-,0.00,-,201808
13,89,74,59,63,60,57,94,-,36,17,-,2,29.95,-,29.77,-,0.00,-,201808
14,75,72,69,66,61,57,88,-,57,18,-,6,29.95,-,29.83,-,0.00,-,201808
15,82,74,66,57,53,48,68,-,34,18,-,5,30.09,-,29.98,-,0.00,-,201808
16,84,72,59,57,53,50,77,-,32,10,-,0,30.12,-,30.01,-,0.00,-,201808
17,86,72,57,57,53,52,88,-,31,13,-,2,30.01,-,29.95,-,0.00,-,201808
18,87,74,60,59,54,46,82,-,24,7,-,1,30.12,-,30.01,-,0.00,-,201808
19,89,74,60,59,54,48,77,-,24,9,-,2,30.15,-,30.04,-,0.00,-,201808
20,93,78,62,61,56,52,77,-,24,21,-,2,30.06,-,29.95,-,0.00,-,201808
21,87,79,69,61,57,55,69,-,33,14,-,4,30.09,-,30.01,-,0.00,-,201808
22,89,74,60,61,57,54,88,-,31,12,-,1,30.12,-,30.01,-,0.00,-,201808
23,91,78,66,61,58,54,73,-,29,16,-,5,30.01,-,29.86,-,0.00,-,201808
24,84,75,66,63,60,55,83,-,37,16,-,2,29.89,-,29.8,-,0.00,-,201808
25,69,64,59,63,56,52,94,-,56,17,-,6,29.95,-,29.86,-,0.00,-,201808
26,66,60,53,54,51,46,94,-,52,20,-,5,30.04,-,29.92,-,0.00,-,201808
27,73,63,53,50,46,43,82,-,33,12,-,4,30.06,-,30.01,-,0.00,-,201808
28,80,66,53,55,51,46,82,-,34,12,-,2,30.12,-,30.06,-,0.00,-,201808
29,82,68,55,55,54,52,88,-,37,20,-,1,30.09,-,29.95,-,0.00,-,201808
30,82,72,62,59,57,54,88,-,42,23,-,2,30.12,-,29.95,-,0.00,-,201808
31,75,68,60,59,56,52,88,-,44,12,-,1,30.12,-,30.04,-,0.00,-,201808
1,68,64,60,64,61,57,100,-,77,14,-,2,30.12,-,30.04,-,0.00,-,201809
2,66,63,60,63,60,57,100,-,77,16,-,2,30.15,-,30.04,-,0.00,-,201809
3,69,64,59,66,62,57,100,-,78,10,-,2,30.06,-,29.92,-,0.00,-,201809
4,73,68,62,63,60,57,94,-,65,16,-,2,29.95,-,29.89,-,0.00,-,201809
5,77,70,62,61,57,52,88,-,31,14,-,4,30.04,-,29.95,-,0.00,-,201809
6,75,64,54,57,55,54,94,-,41,9,-,1,29.98,-,29.86,-,0.00,-,201809
7,77,66,54,59,56,53,94,-,37,16,-,1,30.01,-,29.86,-,0.00,-,201809
8,76,70,60,59,55,52,78,-,32,18,-,4,30.15,-,30.01,-,0.00,-,201809
9,77,64,52,58,53,50,94,-,33,8,-,1,30.21,-,30.15,-,0.00,-,201809
10,79,66,52,57,53,50,94,-,32,9,-,1,30.24,-,30.16,-,0.00,-,201809
11,83,70,57,57,55,52,82,-,27,18,-,1,30.24,-,30.17,-,0.00,-,201809
12,84,69,54,59,55,52,94,-,29,9,-,1,30.25,-,30.08,-,0.00,-,201809
13,82,70,58,61,58,55,94,-,35,8,-,1,30.07,-,29.96,-,0.00,-,201809
14,70,65,60,63,61,57,94,-,63,12,-,2,30.12,-,29.98,-,0.24,-,201809
15,73,66,59,61,58,55,100,-,49,10,-,2,30.24,-,30.09,-,0.00,-,201809
16,72,64,55,57,56,52,94,-,53,9,-,1,30.3,-,30.18,-,0.00,-,201809
17,77,67,57,61,57,55,94,-,54,9,-,1,30.24,-,30.12,-,0.00,-,201809
18,80,70,60,58,55,52,82,-,32,25,-,6,30.15,-,30.06,-,0.00,-,201809
19,78,66,54,61,56,51,88,-,44,8,-,1,30.18,-,30.09,-,0.00,-,201809
20,79,68,56,63,58,55,94,-,36,8,-,1,30.18,-,30.06,-,0.00,-,201809
21,82,70,58,63,59,55,88,-,37,20,-,2,30.06,-,29.86,-,0.00,-,201809
22,63,58,52,61,49,44,88,-,38,25,-,2,30.22,-,29.95,-,0.08,-,201809
23,64,59,54,57,51,45,94,-,59,17,-,2,30.18,-,29.71,-,0.02,-,201809
24,58,53,48,57,41,36,88,-,38,31,-,7,30.43,-,29.83,-,0.01,-,201809
25,55,48,42,38,35,32,71,-,34,20,-,6,30.71,-,30.42,-,0.00,-,201809
26,59,46,32,37,35,30,93,-,30,14,-,2,30.74,-,30.51,-,0.00,-,201809
27,70,53,36,46,41,35,93,-,23,9,-,2,30.52,-,30.24,-,0.00,-,201809
28,74,59,44,52,46,41,82,-,30,15,-,1,30.27,-,30.01,-,0.00,-,201809
29,58,51,42,50,38,32,76,-,28,18,-,2,30.35,-,30.15,-,0.00,-,201809
30,61,47,33,39,36,30,93,-,30,20,-,2,30.34,-,29.98,-,0.00,-,201809
1,60,50,41,48,42,36,88,-,44,17,-,1,30.01,-,29.86,-,0.04,-,201810
2,55,51,47,45,40,34,82,-,37,23,-,7,30.17,-,30.01,-,0.08,-,201810
3,64,56,48,47,43,39,72,-,39,22,-,7,30.3,-,30.09,-,0.00,-,201810
4,62,55,48,45,42,39,76,-,32,12,-,2,30.4,-,30.3,-,0.00,-,201810
5,66,55,44,45,42,39,81,-,29,24,-,4,30.38,-,30.18,-,0.00,-,201810
6,73,61,49,55,47,40,73,-,36,27,-,13,30.18,-,29.92,-,0.00,-,201810
7,72,64,56,57,55,53,94,-,46,18,-,1,30.06,-,29.86,-,0.00,-,201810
8,66,59,52,55,51,46,88,-,50,12,-,4,30.22,-,30.06,-,0.00,-,201810
9,71,57,43,55,51,43,100,-,47,12,-,1,30.27,-,30.21,-,0.00,-,201810
10,72,61,50,55,52,48,100,-,41,17,-,1,30.28,-,30.21,-,0.00,-,201810
11,72,60,48,52,50,46,88,-,35,16,-,4,30.25,-,30.16,-,0.00,-,201810
12,71,61,51,52,48,46,88,-,34,16,-,4,30.36,-,30.21,-,0.00,-,201810
13,71,60,50,50,48,46,88,-,34,17,-,4,30.38,-,30.27,-,0.00,-,201810
14,70,60,49,48,44,39,87,-,23,22,-,4,30.29,-,30.15,-,0.00,-,201810
15,64,54,45,45,41,37,71,-,32,18,-,1,30.21,-,30.12,-,0.00,-,201810
16,67,58,50,48,45,41,77,-,36,18,-,9,30.16,-,30.09,-,0.00,-,201810
17,66,57,48,54,50,44,93,-,59,14,-,2,30.17,-,30.09,-,0.04,-,201810
18,64,58,48,54,51,46,94,-,51,10,-,1,30.14,-,30.06,-,0.00,-,201810
19,65,54,44,52,49,45,100,-,49,14,-,1,30.24,-,30.12,-,0.00,-,201810
20,62,54,46,52,48,39,100,-,54,13,-,6,30.32,-,30.24,-,0.00,-,201810
21,51,47,43,41,38,33,76,-,51,17,-,7,30.36,-,30.3,-,0.00,-,201810
22,57,50,42,43,40,37,81,-,47,12,-,4,30.37,-,30.27,-,0.00,-,201810
23,57,52,48,46,42,36,87,-,36,33,-,6,30.32,-,29.92,-,0.01,-,201810
24,54,49,44,48,41,37,100,-,46,36,-,9,30.09,-,29.71,-,0.98,-,201810
25,64,54,44,52,46,38,94,-,42,25,-,2,30.11,-,29.88,-,0.00,-,201810
26,60,52,44,48,45,43,100,-,50,16,-,4,29.96,-,29.71,-,0.00,-,201810
27,51,45,39,48,45,41,100,-,82,9,-,1,29.82,-,29.71,-,0.12,-,201810
28,58,51,44,54,49,43,100,-,76,16,-,1,29.79,-,29.62,-,0.31,-,201810
29,69,58,46,61,55,45,100,-,55,25,-,4,29.7,-,29.5,-,0.00,-,201810
30,65,56,48,54,46,40,77,-,28,36,-,2,29.98,-,29.47,-,0.01,-,201810
31,63,50,38,48,43,37,100,-,37,25,-,1,30.16,-,29.98,-,0.00,-,201810
1,63,57,51,50,47,45,77,-,47,28,-,11,30.13,-,30.01,-,0.00,-,201811
2,65,55,45,58,52,45,100,-,56,15,-,1,30.21,-,30.04,-,0.08,-,201811
3,57,55,51,58,51,48,100,-,72,16,-,1,30.31,-,30.21,-,0.00,-,201811
4,56,54,51,54,52,50,100,-,86,12,-,1,30.25,-,30.09,-,0.00,-,201811
5,55,52,48,52,49,46,100,-,64,22,-,6,30.12,-,30.04,-,0.00,-,201811
6,61,54,48,50,47,45,96,-,54,23,-,10,30.09,-,30.01,-,0.00,-,201811
7,57,52,46,48,46,43,88,-,61,23,-,9,30.05,-,29.98,-,0.00,-,201811
8,55,49,43,50,47,43,94,-,75,16,-,0,30.21,-,30.01,-,0.00,-,201811
9,55,50,45,50,47,45,100,-,77,18,-,4,30.15,-,30.01,-,0.00,-,201811
10,50,47,44,48,46,45,100,-,79,16,-,8,30.02,-,29.92,-,0.00,-,201811
11,50,44,37,46,44,37,100,-,78,13,-,1,30.17,-,29.92,-,0.00,-,201811
12,50,42,35,48,44,36,100,-,92,9,-,1,30.25,-,30.15,-,0.00,-,201811
13,53,50,46,48,46,44,100,-,71,14,-,1,30.42,-,30.21,-,0.00,-,201811
14,54,46,32,44,40,32,100,-,54,10,-,1,30.48,-,30.39,-,0.00,-,201811
15,50,40,30,39,35,30,100,-,45,7,-,0,30.48,-,30.36,-,0.00,-,201811
16,47,36,26,37,32,24,100,-,56,7,-,1,30.54,-,30.42,-,0.00,-,201811
17,43,34,26,32,29,25,100,-,47,8,-,1,30.55,-,30.45,-,0.00,-,201811
18,38,32,27,30,25,21,93,-,56,12,-,1,30.48,-,30.06,-,0.03,-,201811
19,35,32,30,34,31,28,100,-,86,9,-,4,30.11,-,30.01,-,0.16,-,201811
20,38,35,32,37,34,31,100,-,72,12,-,5,30.08,-,29.89,-,0.16,-,201811
